userID,itemID,rating,category,userName
303,158,3,Cookies,David Gomez
303,41,5,Beans and Lentils,David Gomez
303,270,4,Fish,David Gomez
303,391,1,Snacks,David Gomez
303,358,2,Pizza,David Gomez
303,398,1,Sweets,David Gomez
303,373,2,Snacks,David Gomez
303,390,3,Snacks,David Gomez
303,236,4,Dairy and Egg Products ,David Gomez
303,46,3,Beans and Lentils,David Gomez
303,388,2,Snacks,David Gomez
31,302,4,Fruits,Sarah Chan
31,32,5,Beans and Lentils,Sarah Chan
31,328,2,Fruits,Sarah Chan
31,135,4,Coffee,Sarah Chan
31,268,3,Fish,Sarah Chan
31,79,2,Beverages,Sarah Chan
31,153,4,Cookies,Sarah Chan
31,303,3,Fruits,Sarah Chan
31,321,4,Fruits,Sarah Chan
31,271,4,Fish,Sarah Chan
31,175,5,Cookies,Sarah Chan
31,306,3,Fruits,Sarah Chan
31,319,4,Fruits,Sarah Chan
31,299,4,Fish,Sarah Chan
31,192,4,Dairy and Egg Products,Sarah Chan
31,340,3,Fruits,Sarah Chan
31,262,5,Fast Foods,Sarah Chan
31,124,4,Breakfast Cereals,Sarah Chan
31,136,5,Coffee,Sarah Chan
178,302,4,Fruits,Lindsay Foster
178,51,4,Beans and Lentils,Lindsay Foster
178,265,5,Fast Foods,Lindsay Foster
178,257,5,Fast Foods,Lindsay Foster
178,222,4,Dairy and Egg Products ,Lindsay Foster
178,274,4,Fish,Lindsay Foster
178,144,4,Coffee,Lindsay Foster
178,118,4,Breakfast Cereals,Lindsay Foster
178,1,4,Baked Foods,Lindsay Foster
178,95,5,Beverages,Lindsay Foster
178,234,4,Dairy and Egg Products ,Lindsay Foster
178,246,4,Fast Foods,Lindsay Foster
178,98,5,Breakfast Cereals,Lindsay Foster
178,193,4,Dairy and Egg Products,Lindsay Foster
178,194,4,Dairy and Egg Products,Lindsay Foster
178,16,4,Baked Foods,Lindsay Foster
178,304,4,Fruits,Lindsay Foster
178,241,5,Fast Foods,Lindsay Foster
178,332,3,Fruits,Lindsay Foster
178,100,4,Breakfast Cereals,Lindsay Foster
178,322,3,Fruits,Lindsay Foster
178,181,5,Dairy and Egg Products,Lindsay Foster
178,196,4,Dairy and Egg Products,Lindsay Foster
178,143,4,Coffee,Lindsay Foster
178,423,4,Sweets,Lindsay Foster
178,288,5,Fish,Lindsay Foster
178,219,4,Dairy and Egg Products ,Lindsay Foster
178,232,5,Dairy and Egg Products ,Lindsay Foster
178,15,5,Baked Foods,Lindsay Foster
178,248,4,Fast Foods,Lindsay Foster
178,229,4,Dairy and Egg Products ,Lindsay Foster
178,237,4,Fast Foods,Lindsay Foster
178,111,4,Breakfast Cereals,Lindsay Foster
178,25,3,Beans and Lentils,Lindsay Foster
178,275,5,Fish,Lindsay Foster
178,209,4,Dairy and Egg Products,Lindsay Foster
178,294,2,Fish,Lindsay Foster
178,328,3,Fruits,Lindsay Foster
178,174,5,Cookies,Lindsay Foster
178,96,4,Beverages,Lindsay Foster
178,317,4,Fruits,Lindsay Foster
178,195,4,Dairy and Egg Products,Lindsay Foster
178,200,3,Dairy and Egg Products,Lindsay Foster
178,385,4,Snacks,Lindsay Foster
178,245,3,Fast Foods,Lindsay Foster
178,135,2,Coffee,Lindsay Foster
178,405,3,Sweets,Lindsay Foster
178,268,4,Fish,Lindsay Foster
178,117,4,Breakfast Cereals,Lindsay Foster
178,273,3,Fish,Lindsay Foster
178,323,3,Fruits,Lindsay Foster
178,2,4,Baked Foods,Lindsay Foster
178,164,3,Cookies,Lindsay Foster
178,281,3,Fish,Lindsay Foster
178,298,2,Fish,Lindsay Foster
178,79,4,Beverages,Lindsay Foster
178,258,4,Fast Foods,Lindsay Foster
178,172,4,Cookies,Lindsay Foster
178,216,4,Dairy and Egg Products,Lindsay Foster
178,77,4,Beverages,Lindsay Foster
178,220,3,Dairy and Egg Products ,Lindsay Foster
178,255,4,Fast Foods,Lindsay Foster
178,280,4,Fish,Lindsay Foster
178,202,5,Dairy and Egg Products,Lindsay Foster
178,235,1,Dairy and Egg Products ,Lindsay Foster
178,228,5,Dairy and Egg Products ,Lindsay Foster
178,178,4,Dairy and Egg Products,Lindsay Foster
178,127,5,Coffee,Lindsay Foster
178,106,2,Breakfast Cereals,Lindsay Foster
178,69,5,Beverages,Lindsay Foster
178,214,1,Dairy and Egg Products,Lindsay Foster
178,318,5,Fruits,Lindsay Foster
178,339,3,Fruits,Lindsay Foster
178,7,4,Baked Foods,Lindsay Foster
178,218,3,Dairy and Egg Products ,Lindsay Foster
178,56,4,Beans and Lentils,Lindsay Foster
178,89,4,Beverages,Lindsay Foster
178,133,4,Coffee,Lindsay Foster
178,153,4,Cookies,Lindsay Foster
178,367,4,Snacks,Lindsay Foster
178,11,5,Baked Foods,Lindsay Foster
178,82,5,Beverages,Lindsay Foster
178,64,5,Beans and Lentils,Lindsay Foster
178,215,5,Dairy and Egg Products,Lindsay Foster
178,204,4,Dairy and Egg Products,Lindsay Foster
178,183,4,Dairy and Egg Products,Lindsay Foster
178,134,3,Coffee,Lindsay Foster
178,410,4,Sweets,Lindsay Foster
178,271,4,Fish,Lindsay Foster
178,197,2,Dairy and Egg Products,Lindsay Foster
178,199,4,Dairy and Egg Products,Lindsay Foster
178,333,3,Fruits,Lindsay Foster
178,286,3,Fish,Lindsay Foster
178,66,4,Beverages,Lindsay Foster
178,62,4,Beans and Lentils,Lindsay Foster
178,12,5,Baked Foods,Lindsay Foster
178,250,4,Fast Foods,Lindsay Foster
178,71,4,Beverages,Lindsay Foster
178,176,4,Dairy and Egg Products,Lindsay Foster
178,97,5,Breakfast Cereals,Lindsay Foster
178,173,5,Cookies,Lindsay Foster
178,238,4,Fast Foods,Lindsay Foster
178,259,1,Fast Foods,Lindsay Foster
178,210,5,Dairy and Egg Products,Lindsay Foster
178,156,2,Cookies,Lindsay Foster
178,50,5,Beans and Lentils,Lindsay Foster
178,187,4,Dairy and Egg Products,Lindsay Foster
178,168,4,Cookies,Lindsay Foster
178,184,5,Dairy and Egg Products,Lindsay Foster
178,249,3,Fast Foods,Lindsay Foster
178,8,4,Baked Foods,Lindsay Foster
178,58,5,Beans and Lentils,Lindsay Foster
178,55,4,Beans and Lentils,Lindsay Foster
178,121,5,Breakfast Cereals,Lindsay Foster
178,284,4,Fish,Lindsay Foster
178,22,5,Baked Foods,Lindsay Foster
178,70,4,Beverages,Lindsay Foster
178,293,4,Fish,Lindsay Foster
178,295,3,Fish,Lindsay Foster
178,147,4,Coffee,Lindsay Foster
178,161,5,Cookies,Lindsay Foster
178,39,2,Beans and Lentils,Lindsay Foster
178,28,5,Beans and Lentils,Lindsay Foster
178,230,4,Dairy and Egg Products ,Lindsay Foster
178,99,4,Breakfast Cereals,Lindsay Foster
178,269,4,Fish,Lindsay Foster
178,179,2,Dairy and Egg Products,Lindsay Foster
178,92,3,Beverages,Lindsay Foster
178,9,2,Baked Foods,Lindsay Foster
178,233,4,Dairy and Egg Products ,Lindsay Foster
178,203,4,Dairy and Egg Products,Lindsay Foster
178,155,4,Cookies,Lindsay Foster
178,38,3,Beans and Lentils,Lindsay Foster
178,131,4,Coffee,Lindsay Foster
178,87,4,Beverages,Lindsay Foster
178,125,4,Coffee,Lindsay Foster
178,354,4,Pizza,Lindsay Foster
178,73,5,Beverages,Lindsay Foster
178,319,1,Fruits,Lindsay Foster
178,180,3,Dairy and Egg Products,Lindsay Foster
178,148,4,Coffee,Lindsay Foster
178,283,5,Fish,Lindsay Foster
178,331,4,Fruits,Lindsay Foster
178,24,3,Beans and Lentils,Lindsay Foster
178,223,4,Dairy and Egg Products ,Lindsay Foster
178,316,4,Fruits,Lindsay Foster
178,282,3,Fish,Lindsay Foster
178,363,3,Pizza,Lindsay Foster
178,300,5,Fruits,Lindsay Foster
178,83,4,Beverages,Lindsay Foster
178,276,3,Fish,Lindsay Foster
178,313,5,Fruits,Lindsay Foster
178,157,5,Cookies,Lindsay Foster
178,340,1,Fruits,Lindsay Foster
178,226,4,Dairy and Egg Products ,Lindsay Foster
178,244,1,Fast Foods,Lindsay Foster
178,90,3,Beverages,Lindsay Foster
178,260,1,Fast Foods,Lindsay Foster
178,326,4,Fruits,Lindsay Foster
178,123,4,Breakfast Cereals,Lindsay Foster
178,31,4,Beans and Lentils,Lindsay Foster
178,124,4,Breakfast Cereals,Lindsay Foster
178,76,3,Beverages,Lindsay Foster
178,358,1,Pizza,Lindsay Foster
178,342,4,Pizza,Lindsay Foster
102,302,3,Fruits,Sandra Harmon
102,265,3,Fast Foods,Sandra Harmon
102,222,3,Dairy and Egg Products ,Sandra Harmon
102,29,1,Beans and Lentils,Sandra Harmon
102,144,3,Coffee,Sandra Harmon
102,118,3,Breakfast Cereals,Sandra Harmon
102,1,3,Baked Foods,Sandra Harmon
102,95,4,Beverages,Sandra Harmon
102,234,3,Dairy and Egg Products ,Sandra Harmon
102,98,4,Breakfast Cereals,Sandra Harmon
102,88,3,Beverages,Sandra Harmon
102,194,3,Dairy and Egg Products,Sandra Harmon
102,327,2,Fruits,Sandra Harmon
102,201,2,Dairy and Egg Products,Sandra Harmon
102,241,3,Fast Foods,Sandra Harmon
102,4,2,Baked Foods,Sandra Harmon
102,332,3,Fruits,Sandra Harmon
102,322,3,Fruits,Sandra Harmon
102,181,2,Dairy and Egg Products,Sandra Harmon
102,384,2,Snacks,Sandra Harmon
102,288,2,Fish,Sandra Harmon
102,219,2,Dairy and Egg Products ,Sandra Harmon
102,248,3,Fast Foods,Sandra Harmon
102,5,3,Baked Foods,Sandra Harmon
102,229,3,Dairy and Egg Products ,Sandra Harmon
102,403,3,Sweets,Sandra Harmon
102,338,2,Fruits,Sandra Harmon
102,154,3,Cookies,Sandra Harmon
102,294,2,Fish,Sandra Harmon
102,208,4,Dairy and Egg Products,Sandra Harmon
102,328,2,Fruits,Sandra Harmon
102,174,4,Cookies,Sandra Harmon
102,96,3,Beverages,Sandra Harmon
102,307,4,Fruits,Sandra Harmon
102,195,4,Dairy and Egg Products,Sandra Harmon
102,200,3,Dairy and Egg Products,Sandra Harmon
102,385,3,Snacks,Sandra Harmon
102,264,2,Fast Foods,Sandra Harmon
102,245,3,Fast Foods,Sandra Harmon
102,272,3,Fish,Sandra Harmon
102,405,2,Sweets,Sandra Harmon
102,117,3,Breakfast Cereals,Sandra Harmon
102,273,3,Fish,Sandra Harmon
102,231,2,Dairy and Egg Products ,Sandra Harmon
102,2,2,Baked Foods,Sandra Harmon
102,164,3,Cookies,Sandra Harmon
102,298,3,Fish,Sandra Harmon
102,79,2,Beverages,Sandra Harmon
102,258,4,Fast Foods,Sandra Harmon
102,172,3,Cookies,Sandra Harmon
102,202,4,Dairy and Egg Products,Sandra Harmon
102,235,3,Dairy and Egg Products ,Sandra Harmon
102,228,4,Dairy and Egg Products ,Sandra Harmon
102,127,2,Coffee,Sandra Harmon
102,68,2,Beverages,Sandra Harmon
102,7,2,Baked Foods,Sandra Harmon
102,218,3,Dairy and Egg Products ,Sandra Harmon
102,334,2,Fruits,Sandra Harmon
102,56,3,Beans and Lentils,Sandra Harmon
102,89,4,Beverages,Sandra Harmon
102,153,2,Cookies,Sandra Harmon
102,11,3,Baked Foods,Sandra Harmon
102,82,2,Beverages,Sandra Harmon
102,204,4,Dairy and Egg Products,Sandra Harmon
102,227,4,Dairy and Egg Products ,Sandra Harmon
102,183,4,Dairy and Egg Products,Sandra Harmon
102,271,2,Fish,Sandra Harmon
102,175,4,Cookies,Sandra Harmon
102,286,3,Fish,Sandra Harmon
102,66,3,Beverages,Sandra Harmon
102,62,3,Beans and Lentils,Sandra Harmon
102,163,2,Cookies,Sandra Harmon
102,186,4,Dairy and Egg Products,Sandra Harmon
102,176,3,Dairy and Egg Products,Sandra Harmon
102,188,2,Dairy and Egg Products,Sandra Harmon
102,173,3,Cookies,Sandra Harmon
102,47,2,Beans and Lentils,Sandra Harmon
102,217,2,Dairy and Egg Products ,Sandra Harmon
102,211,3,Dairy and Egg Products,Sandra Harmon
102,210,3,Dairy and Egg Products,Sandra Harmon
102,350,3,Pizza,Sandra Harmon
102,182,3,Dairy and Egg Products,Sandra Harmon
102,50,4,Beans and Lentils,Sandra Harmon
102,187,3,Dairy and Egg Products,Sandra Harmon
102,185,3,Dairy and Egg Products,Sandra Harmon
102,94,2,Beverages,Sandra Harmon
102,168,3,Cookies,Sandra Harmon
102,184,2,Dairy and Egg Products,Sandra Harmon
102,55,3,Beans and Lentils,Sandra Harmon
102,121,3,Breakfast Cereals,Sandra Harmon
102,301,3,Fruits,Sandra Harmon
102,399,2,Sweets,Sandra Harmon
102,70,3,Beverages,Sandra Harmon
102,13,3,Baked Foods,Sandra Harmon
102,409,2,Sweets,Sandra Harmon
102,49,2,Beans and Lentils,Sandra Harmon
102,161,2,Cookies,Sandra Harmon
102,230,2,Dairy and Egg Products ,Sandra Harmon
102,99,2,Breakfast Cereals,Sandra Harmon
102,269,2,Fish,Sandra Harmon
102,233,3,Dairy and Egg Products ,Sandra Harmon
102,53,2,Beans and Lentils,Sandra Harmon
102,393,3,Sweets,Sandra Harmon
102,91,3,Beverages,Sandra Harmon
102,38,2,Beans and Lentils,Sandra Harmon
102,418,3,Sweets,Sandra Harmon
102,72,3,Beverages,Sandra Harmon
102,73,3,Beverages,Sandra Harmon
102,239,3,Fast Foods,Sandra Harmon
102,319,4,Fruits,Sandra Harmon
102,386,2,Snacks,Sandra Harmon
102,316,3,Fruits,Sandra Harmon
102,363,2,Pizza,Sandra Harmon
102,300,3,Fruits,Sandra Harmon
102,411,2,Sweets,Sandra Harmon
102,396,2,Sweets,Sandra Harmon
102,83,3,Beverages,Sandra Harmon
102,313,3,Fruits,Sandra Harmon
102,102,3,Breakfast Cereals,Sandra Harmon
102,226,2,Dairy and Egg Products ,Sandra Harmon
102,101,4,Breakfast Cereals,Sandra Harmon
102,260,2,Fast Foods,Sandra Harmon
102,167,2,Cookies,Sandra Harmon
102,67,1,Beverages,Sandra Harmon
102,326,3,Fruits,Sandra Harmon
102,391,2,Snacks,Sandra Harmon
102,358,3,Pizza,Sandra Harmon
102,373,2,Snacks,Sandra Harmon
100,302,4,Fruits,Ralph Simmons
100,346,3,Pizza,Ralph Simmons
100,288,2,Fish,Ralph Simmons
100,294,4,Fish,Ralph Simmons
100,328,4,Fruits,Ralph Simmons
100,272,4,Fish,Ralph Simmons
100,268,3,Fish,Ralph Simmons
100,323,3,Fruits,Ralph Simmons
100,258,4,Fast Foods,Ralph Simmons
100,347,4,Pizza,Ralph Simmons
100,344,4,Pizza,Ralph Simmons
100,321,1,Fruits,Ralph Simmons
100,271,3,Fish,Ralph Simmons
100,333,3,Fruits,Ralph Simmons
100,286,3,Fish,Ralph Simmons
100,315,5,Fruits,Ralph Simmons
100,289,3,Fish,Ralph Simmons
100,292,2,Fish,Ralph Simmons
100,269,4,Fish,Ralph Simmons
100,310,3,Fruits,Ralph Simmons
100,354,2,Pizza,Ralph Simmons
100,355,4,Pizza,Ralph Simmons
100,316,5,Fruits,Ralph Simmons
100,300,4,Fruits,Ralph Simmons
100,313,5,Fruits,Ralph Simmons
100,340,3,Fruits,Ralph Simmons
100,326,3,Fruits,Ralph Simmons
100,266,2,Fast Foods,Ralph Simmons
100,348,3,Pizza,Ralph Simmons
100,270,3,Fish,Ralph Simmons
100,342,3,Pizza,Ralph Simmons
100,349,3,Pizza,Ralph Simmons
315,302,5,Fruits,Michael Lutz
315,234,3,Dairy and Egg Products ,Michael Lutz
315,98,4,Breakfast Cereals,Michael Lutz
315,194,4,Dairy and Egg Products,Michael Lutz
315,327,4,Fruits,Michael Lutz
315,4,4,Baked Foods,Michael Lutz
315,100,5,Breakfast Cereals,Michael Lutz
315,288,3,Fish,Michael Lutz
315,25,5,Beans and Lentils,Michael Lutz
315,154,5,Cookies,Michael Lutz
315,382,4,Snacks,Michael Lutz
315,209,5,Dairy and Egg Products,Michael Lutz
315,23,5,Baked Foods,Michael Lutz
315,273,3,Fish,Michael Lutz
315,137,5,Coffee,Michael Lutz
315,164,4,Cookies,Michael Lutz
315,79,4,Beverages,Michael Lutz
315,216,4,Dairy and Egg Products,Michael Lutz
315,48,4,Beans and Lentils,Michael Lutz
315,202,3,Dairy and Egg Products,Michael Lutz
315,178,4,Dairy and Egg Products,Michael Lutz
315,127,5,Coffee,Michael Lutz
315,318,5,Fruits,Michael Lutz
315,56,5,Beans and Lentils,Michael Lutz
315,303,4,Fruits,Michael Lutz
315,204,5,Dairy and Egg Products,Michael Lutz
315,183,3,Dairy and Egg Products,Michael Lutz
315,271,3,Fish,Michael Lutz
315,175,5,Cookies,Michael Lutz
315,286,5,Fish,Michael Lutz
315,12,5,Baked Foods,Michael Lutz
315,163,3,Cookies,Michael Lutz
315,186,4,Dairy and Egg Products,Michael Lutz
315,176,4,Dairy and Egg Products,Michael Lutz
315,173,4,Cookies,Michael Lutz
315,17,1,Baked Foods,Michael Lutz
315,238,5,Fast Foods,Michael Lutz
315,211,4,Dairy and Egg Products,Michael Lutz
315,305,5,Fruits,Michael Lutz
315,156,5,Cookies,Michael Lutz
315,187,4,Dairy and Egg Products,Michael Lutz
315,185,4,Dairy and Egg Products,Michael Lutz
315,168,4,Cookies,Michael Lutz
315,8,3,Baked Foods,Michael Lutz
315,55,5,Beans and Lentils,Michael Lutz
315,121,2,Breakfast Cereals,Michael Lutz
315,301,2,Fruits,Michael Lutz
315,13,4,Baked Foods,Michael Lutz
315,230,4,Dairy and Egg Products ,Michael Lutz
315,269,5,Fish,Michael Lutz
315,324,3,Fruits,Michael Lutz
315,203,3,Dairy and Egg Products,Michael Lutz
315,285,5,Fish,Michael Lutz
315,93,5,Beverages,Michael Lutz
315,180,4,Dairy and Egg Products,Michael Lutz
315,223,5,Dairy and Egg Products ,Michael Lutz
315,276,4,Fish,Michael Lutz
315,340,4,Fruits,Michael Lutz
315,31,3,Beans and Lentils,Michael Lutz
315,46,4,Beans and Lentils,Michael Lutz
88,302,3,Fruits,Eric Moore
88,321,1,Fruits,Eric Moore
88,286,5,Fish,Eric Moore
88,315,4,Fruits,Eric Moore
88,301,4,Fruits,Eric Moore
88,354,5,Pizza,Eric Moore
88,319,3,Fruits,Eric Moore
88,300,3,Fruits,Eric Moore
88,308,4,Fruits,Eric Moore
88,313,3,Fruits,Eric Moore
88,311,5,Fruits,Eric Moore
88,326,5,Fruits,Eric Moore
88,261,5,Fast Foods,Eric Moore
282,302,5,Fruits,Matthew Dudley
282,327,5,Fruits,Matthew Dudley
282,288,4,Fish,Matthew Dudley
282,338,3,Fruits,Matthew Dudley
282,294,4,Fish,Matthew Dudley
282,307,3,Fruits,Matthew Dudley
282,268,4,Fish,Matthew Dudley
282,258,5,Fast Foods,Matthew Dudley
282,343,4,Pizza,Matthew Dudley
282,271,3,Fish,Matthew Dudley
282,333,3,Fruits,Matthew Dudley
282,325,1,Fruits,Matthew Dudley
282,305,4,Fruits,Matthew Dudley
282,269,4,Fish,Matthew Dudley
282,319,4,Fruits,Matthew Dudley
282,300,3,Fruits,Matthew Dudley
282,340,3,Fruits,Matthew Dudley
282,262,4,Fast Foods,Matthew Dudley
282,358,3,Pizza,Matthew Dudley
334,302,5,Fruits,Jennifer Glover
334,346,5,Pizza,Jennifer Glover
334,265,3,Fast Foods,Jennifer Glover
334,86,4,Beverages,Jennifer Glover
334,257,4,Fast Foods,Jennifer Glover
334,222,4,Dairy and Egg Products ,Jennifer Glover
334,29,2,Beans and Lentils,Jennifer Glover
334,387,4,Snacks,Jennifer Glover
334,95,3,Beverages,Jennifer Glover
334,277,3,Fish,Jennifer Glover
334,246,4,Fast Foods,Jennifer Glover
334,98,4,Breakfast Cereals,Jennifer Glover
334,193,4,Dairy and Egg Products,Jennifer Glover
334,304,3,Fruits,Jennifer Glover
334,4,3,Baked Foods,Jennifer Glover
334,100,5,Breakfast Cereals,Jennifer Glover
334,322,3,Fruits,Jennifer Glover
334,181,4,Dairy and Egg Products,Jennifer Glover
334,196,4,Dairy and Egg Products,Jennifer Glover
334,143,2,Coffee,Jennifer Glover
334,423,5,Sweets,Jennifer Glover
334,20,4,Baked Foods,Jennifer Glover
334,288,3,Fish,Jennifer Glover
334,248,4,Fast Foods,Jennifer Glover
334,229,2,Dairy and Egg Products ,Jennifer Glover
334,237,4,Fast Foods,Jennifer Glover
334,403,4,Sweets,Jennifer Glover
334,111,3,Breakfast Cereals,Jennifer Glover
334,338,1,Fruits,Jennifer Glover
334,154,4,Cookies,Jennifer Glover
334,275,4,Fish,Jennifer Glover
334,209,3,Dairy and Egg Products,Jennifer Glover
334,23,4,Baked Foods,Jennifer Glover
334,208,5,Dairy and Egg Products,Jennifer Glover
334,328,3,Fruits,Jennifer Glover
334,132,3,Coffee,Jennifer Glover
334,174,4,Cookies,Jennifer Glover
334,151,4,Cookies,Jennifer Glover
334,307,3,Fruits,Jennifer Glover
334,317,3,Fruits,Jennifer Glover
334,200,4,Dairy and Egg Products,Jennifer Glover
334,245,2,Fast Foods,Jennifer Glover
334,135,4,Coffee,Jennifer Glover
334,272,4,Fish,Jennifer Glover
334,14,3,Baked Foods,Jennifer Glover
334,419,3,Sweets,Jennifer Glover
334,405,3,Sweets,Jennifer Glover
334,268,4,Fish,Jennifer Glover
334,117,3,Breakfast Cereals,Jennifer Glover
334,231,2,Dairy and Egg Products ,Jennifer Glover
334,137,2,Coffee,Jennifer Glover
334,164,3,Cookies,Jennifer Glover
334,79,4,Beverages,Jennifer Glover
334,258,4,Fast Foods,Jennifer Glover
334,172,3,Cookies,Jennifer Glover
334,216,3,Dairy and Egg Products,Jennifer Glover
334,61,3,Beans and Lentils,Jennifer Glover
334,77,3,Beverages,Jennifer Glover
334,220,3,Dairy and Egg Products ,Jennifer Glover
334,255,3,Fast Foods,Jennifer Glover
334,408,4,Sweets,Jennifer Glover
334,235,3,Dairy and Egg Products ,Jennifer Glover
334,228,5,Dairy and Egg Products ,Jennifer Glover
334,347,3,Pizza,Jennifer Glover
334,10,4,Baked Foods,Jennifer Glover
334,127,4,Coffee,Jennifer Glover
334,69,1,Beverages,Jennifer Glover
334,214,3,Dairy and Egg Products,Jennifer Glover
334,171,4,Cookies,Jennifer Glover
334,318,4,Fruits,Jennifer Glover
334,68,3,Beverages,Jennifer Glover
334,7,5,Baked Foods,Jennifer Glover
334,218,3,Dairy and Egg Products ,Jennifer Glover
334,56,4,Beans and Lentils,Jennifer Glover
334,89,4,Beverages,Jennifer Glover
334,153,4,Cookies,Jennifer Glover
334,11,4,Baked Foods,Jennifer Glover
334,82,4,Beverages,Jennifer Glover
334,303,4,Fruits,Jennifer Glover
334,204,4,Dairy and Egg Products,Jennifer Glover
334,160,4,Cookies,Jennifer Glover
334,227,1,Dairy and Egg Products ,Jennifer Glover
334,191,4,Dairy and Egg Products,Jennifer Glover
334,183,4,Dairy and Egg Products,Jennifer Glover
334,134,5,Coffee,Jennifer Glover
334,271,3,Fish,Jennifer Glover
334,197,4,Dairy and Egg Products,Jennifer Glover
334,169,4,Cookies,Jennifer Glover
334,333,4,Fruits,Jennifer Glover
334,425,4,Sweets,Jennifer Glover
334,175,4,Cookies,Jennifer Glover
334,286,4,Fish,Jennifer Glover
334,12,5,Baked Foods,Jennifer Glover
334,163,4,Cookies,Jennifer Glover
334,250,3,Fast Foods,Jennifer Glover
334,186,3,Dairy and Egg Products,Jennifer Glover
334,71,3,Beverages,Jennifer Glover
334,176,3,Dairy and Egg Products,Jennifer Glover
334,173,4,Cookies,Jennifer Glover
334,315,4,Fruits,Jennifer Glover
334,238,4,Fast Foods,Jennifer Glover
334,47,4,Beans and Lentils,Jennifer Glover
334,217,2,Dairy and Egg Products ,Jennifer Glover
334,305,2,Fruits,Jennifer Glover
334,210,3,Dairy and Egg Products,Jennifer Glover
334,182,3,Dairy and Egg Products,Jennifer Glover
334,50,5,Beans and Lentils,Jennifer Glover
334,187,4,Dairy and Egg Products,Jennifer Glover
334,289,3,Fish,Jennifer Glover
334,185,4,Dairy and Egg Products,Jennifer Glover
334,168,5,Cookies,Jennifer Glover
334,150,4,Cookies,Jennifer Glover
334,371,2,Snacks,Jennifer Glover
334,306,4,Fruits,Jennifer Glover
334,142,3,Coffee,Jennifer Glover
334,8,4,Baked Foods,Jennifer Glover
334,58,4,Beans and Lentils,Jennifer Glover
334,121,3,Breakfast Cereals,Jennifer Glover
334,301,2,Fruits,Jennifer Glover
334,81,4,Beverages,Jennifer Glover
334,22,4,Baked Foods,Jennifer Glover
334,70,3,Beverages,Jennifer Glover
334,293,3,Fish,Jennifer Glover
334,13,3,Baked Foods,Jennifer Glover
334,225,3,Dairy and Egg Products ,Jennifer Glover
334,161,3,Cookies,Jennifer Glover
334,44,4,Beans and Lentils,Jennifer Glover
334,28,3,Beans and Lentils,Jennifer Glover
334,52,4,Beans and Lentils,Jennifer Glover
334,230,4,Dairy and Egg Products ,Jennifer Glover
334,99,4,Breakfast Cereals,Jennifer Glover
334,190,4,Dairy and Egg Products,Jennifer Glover
334,287,3,Fish,Jennifer Glover
334,269,3,Fish,Jennifer Glover
334,179,4,Dairy and Egg Products,Jennifer Glover
334,324,4,Fruits,Jennifer Glover
334,129,4,Coffee,Jennifer Glover
334,9,4,Baked Foods,Jennifer Glover
334,203,4,Dairy and Egg Products,Jennifer Glover
334,310,3,Fruits,Jennifer Glover
334,285,4,Fish,Jennifer Glover
334,421,4,Sweets,Jennifer Glover
334,155,2,Cookies,Jennifer Glover
334,91,4,Beverages,Jennifer Glover
334,93,4,Beverages,Jennifer Glover
334,38,2,Beans and Lentils,Jennifer Glover
334,131,4,Coffee,Jennifer Glover
334,72,3,Beverages,Jennifer Glover
334,125,3,Coffee,Jennifer Glover
334,73,3,Beverages,Jennifer Glover
334,239,3,Fast Foods,Jennifer Glover
334,213,4,Dairy and Egg Products,Jennifer Glover
334,319,3,Fruits,Jennifer Glover
334,59,5,Beans and Lentils,Jennifer Glover
334,221,5,Dairy and Egg Products ,Jennifer Glover
334,283,4,Fish,Jennifer Glover
334,223,5,Dairy and Egg Products ,Jennifer Glover
334,316,4,Fruits,Jennifer Glover
334,282,4,Fish,Jennifer Glover
334,300,3,Fruits,Jennifer Glover
334,116,4,Breakfast Cereals,Jennifer Glover
334,396,4,Sweets,Jennifer Glover
334,312,2,Fruits,Jennifer Glover
334,207,4,Dairy and Egg Products,Jennifer Glover
334,83,4,Beverages,Jennifer Glover
334,276,4,Fish,Jennifer Glover
334,290,3,Fish,Jennifer Glover
334,337,4,Fruits,Jennifer Glover
334,313,4,Fruits,Jennifer Glover
334,115,5,Breakfast Cereals,Jennifer Glover
334,42,4,Beans and Lentils,Jennifer Glover
334,340,3,Fruits,Jennifer Glover
334,244,3,Fast Foods,Jennifer Glover
334,311,4,Fruits,Jennifer Glover
334,345,2,Pizza,Jennifer Glover
334,170,3,Cookies,Jennifer Glover
334,326,1,Fruits,Jennifer Glover
334,124,5,Breakfast Cereals,Jennifer Glover
334,74,2,Beverages,Jennifer Glover
334,297,5,Fish,Jennifer Glover
334,224,2,Dairy and Egg Products ,Jennifer Glover
334,19,4,Baked Foods,Jennifer Glover
334,236,4,Dairy and Egg Products ,Jennifer Glover
334,130,4,Coffee,Jennifer Glover
208,302,1,Fruits,Karen Johnson
208,86,2,Beverages,Karen Johnson
208,88,5,Beverages,Karen Johnson
208,194,5,Dairy and Egg Products,Karen Johnson
208,208,4,Dairy and Egg Products,Karen Johnson
208,216,5,Dairy and Egg Products,Karen Johnson
208,202,4,Dairy and Egg Products,Karen Johnson
208,56,2,Beans and Lentils,Karen Johnson
208,367,2,Snacks,Karen Johnson
208,204,3,Dairy and Egg Products,Karen Johnson
208,197,5,Dairy and Egg Products,Karen Johnson
208,66,4,Beverages,Karen Johnson
208,402,4,Sweets,Karen Johnson
